feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z267,-0.05915320099922951,0.2230024032132135,-0.07141915954385783,-0.07121434363735506
z268,-0.03303189046649131,0.24290337455192587,-0.09009735750982967,-0.08983897625653942
z269,-0.05500085811114484,0.28923971230815343,-0.10114468607172244,-0.10085462328327705
z27,0.06821736437801051,0.00551752296233131,-0.02907264813829645,-0.02898927358137206
z270,-0.05677784751455017,0.25510095830296087,-0.08596642825886416,-0.08571989368683758
z271,0.03162673019007226,-0.00912985059441295,-0.008520492641860868,-0.008496057568199433
z272,-0.07072883121041418,0.2719630598758026,-0.087652540644832,-0.08740117063874256
z273,-0.054303001556205016,0.23252562282943268,-0.07735960964403842,-0.07713775771134779
z274,-0.08073711303987899,0.37980425059492123,-0.1294776772914424,-0.12910636113460588
z275,-0.041204291441472876,0.1427358525330129,-0.044403055254869955,-0.04427571614766673
z276,-0.02258874955251892,0.20550901253926446,-0.0783267012998594,-0.07810207594116625
z278,-0.0760478651990228,0.35769396060309955,-0.12193588352259205,-0.12158619572623032
z279,-0.059508025100296555,0.22500566487654683,-0.07212991464743912,-0.07192306043704463
z28,-0.07316495134194169,0.30301799415992225,-0.09987164410870049,-0.09958523215072324
z281,-0.04517905442200756,0.27047245571333656,-0.09703230689366626,-0.09675403758857486
z282,-0.0625581050393886,0.2607850411700392,-0.08611257185559466,-0.08586561817287792
z283,-0.08190079569794376,0.43767048707792977,-0.15356896166807077,-0.15312855651214874
z284,-0.04439648338141612,0.1728826018531982,-0.05594062091412312,-0.05578019436953717
z285,-0.04865986768694431,0.24466334335793746,-0.08471987480186334,-0.08447691509655217
z286,-0.05604349166602211,0.23001388080826507,-0.07561207071681579,-0.07539523037725812
z287,-0.0517954789885321,0.23002155310020142,-0.0772799775787673,-0.0770583540149589
z288,-0.08677328090337244,0.3456051688365242,-0.11260480028261122,-0.1122818721720909
z289,-0.04045464235304437,0.23079598099454443,-0.08205258528498169,-0.08181727483406945
z29,-0.07063545204291238,0.2871818616939036,-0.09414506282325756,-0.09387507355835914
z292,-0.03680128561168099,0.19288733135688352,-0.06740307806611298,-0.0672097794803643
z294,0.031626730190072276,-0.009129850594412953,-0.008520492641860873,-0.00849605756819943
z295,-0.04205317550991916,0.24105800817311582,-0.08577940332164397,-0.08553340509983903
z297,0.01253862417167585,0.051230294013929534,-0.026645737459024304,-0.02656932279793111
z298,-0.08354783147844158,0.34879724489164177,-0.11522284725288984,-0.11489241110577389
z299,-0.07354809357577904,0.3291551472201285,-0.11080908030746234,-0.11049130196371168
z3,-0.06809262477800132,0.3353965129490263,-0.11559452788673495,-0.11526302583368517
z30,-0.06986785892126393,0.2784707499075388,-0.0907505375034738,-0.09049028306022494
z300,-0.05190161585434516,0.2243775836322982,-0.07484417189480881,-0.07462953373593115
z301,-0.035048971337398184,0.17641889524253632,-0.06110371634838456,-0.060928483075765386
z302,-0.034567401030631814,0.21212670496020836,-0.07643994853363781,-0.0762207340056045
z303,-0.07571482217219475,0.30661366271897394,-0.10039774574803365,-0.10010982503547482
z304,-0.060526177737032213,0.31700700460161957,-0.11075859450837555,-0.11044096094782833
z305,0.08353469356032782,-0.024114388906864095,-0.022504910799925164,-0.022440371203888327
z306,-0.07145606915379688,0.3267086703989307,-0.1105910599428634,-0.11027390683803873
z307,0.019838359200650964,0.00989955670402808,-0.01197344703261036,-0.011939109574376333
z308,-0.03153825844505356,0.16701820101081088,-0.05849160065893694,-0.05832385841318282
z31,-0.0510172448382092,0.20968958379112476,-0.06895996706655344,-0.06876220363364069
z310,-0.0170254663185229,0.10313481148836574,-0.037078858411517944,-0.03697252364020244
z311,-0.08456157525643773,0.3486709128948091,-0.11477200443651173,-0.11444286121668193
z312,-0.07669178113130781,0.2973677278942431,-0.09609271363435315,-0.09581713889534707
z313,-0.08633221540352357,0.4000142286138785,-0.13585837075599388,-0.1354687560427979
z314,-0.07246423708096189,0.35513324927573886,-0.12225391296569244,-0.1219033131243123
z315,-0.03572687586919107,0.20424335126596826,-0.07264141178218031,-0.07243309070001086
z316,-0.03701615627514699,0.2267424751513024,-0.08168048383416192,-0.08144624049600269
z318,-0.06740378546513742,0.32221639699644683,-0.11027335648183198,-0.10995711448717424
z319,-0.07388626416405875,0.3445448388926119,-0.11720498552016709,-0.11686886499579695
z32,-0.017597176177318676,0.060958406417713246,-0.01896327685287414,-0.018908893956692072
z322,-0.04738436849050818,0.1746926037017732,-0.05553758636875928,-0.055378315646872574
z324,-0.007906682547518067,0.02738955178323883,-0.008520492641860878,-0.008496057568199426
z328,-0.07543522422060259,0.3291832421051423,-0.11008149581724122,-0.1097658040407069
z329,-0.03196505109084921,0.1799557553018784,-0.06381256279401237,-0.06362956109001033
z33,-0.05099256236306739,0.27104280505888695,-0.0949961366074769,-0.09472370663269442
z331,-0.04057359359431452,0.21388186655494032,-0.07483087792904464,-0.07461627789460953
z332,-0.031100114628961513,0.21293563546977462,-0.07814181497872055,-0.07791771983712467
z333,-0.07992979593448188,0.3113766489795906,-0.10076653491007967,-0.10047755658375147
z334,-0.07778513917207361,0.3184043505296249,-0.10458815700635252,-0.10428821902999538
z335,-0.028543504610029358,0.16700280745047436,-0.05965861314127274,-0.05948752413645569
z337,-0.03602838407753815,0.2077228192085226,-0.07399927736957067,-0.0737870621996947
z338,-0.05142564836952179,0.20242461589237631,-0.0657180736086783,-0.06552960727967436
z339,-0.03180746637221254,0.21718439757220093,-0.07966698459854964,-0.07943851557464754
z34,-0.04987969004168334,0.2149946278163803,-0.0716561757678249,-0.07145068014605974
z340,-0.04527654865164746,0.2241935891540816,-0.07736225939156169,-0.0771403998599236
z341,-0.08274964118875658,0.3580275749329944,-0.1194512063165396,-0.11910864407888755
z342,-0.03196155040873894,0.24251712765988487,-0.09035293867550846,-0.09009382446640539
z343,0.004509077196603606,0.06635690990556994,-0.02991605417714908,-0.02983026089990509
z344,-0.07378487266166922,0.31774172557325137,-0.10587463541301254,-0.10557100807314655
z345,-0.020780137920578007,0.0719845093334596,-0.0223933376843007,-0.022329118057708545
z346,-0.024539900446682875,0.16751972671777182,-0.06144677098082431,-0.06127055389593438
z348,-0.07793659428571278,0.2966907101314372,-0.0953177175210986,-0.09504436531638845
z349,-0.051554799754535696,0.2531572048386648,-0.08718860886525276,-0.08693856932298559
z35,-0.04755273038652098,0.17787653269203893,-0.05682225764059673,-0.0566593027377034
z350,0.05807533561161475,-0.016764905324321823,-0.01564595728924558,-0.015601087804001462
z351,-0.058730193455630755,0.23751346173639215,-0.07774062189102192,-0.07751767729119194
z352,-0.02089197019439743,0.07237190769382194,-0.022513851700194782,-0.022449286463439053
z353,-0.08345052401569288,0.3454687474843191,-0.11384900514800288,-0.11352250890605949
z355,-0.035836454549791966,0.1490307315830796,-0.04917686361248479,-0.04903583417494894
z356,-0.03379224695299902,0.1325419134009409,-0.04298323877035209,-0.04285997141367356
