,feature,motif,rpb,pval,rpb_abs,rpb_partial,pval_partial,rpb_partial_abs,variant,latent_dim,k,sparsity_coef,threshold_init,bandwidth,num_experts,latent_per_expert,k_per_expert,p_empirical,p_fdr,significant_fdr
4959,z54,in_cascade,-0.014242914275185547,0.36781958287269984,0.014242914275185547,-3.4764407254046087e-07,0.9999824624416748,3.4764407254046087e-07,gated,512.0,,0.0005,,,,,,0.36781958287269984,0.36781958287269984,False
4960,z55,in_cascade,0.010607454442731793,0.5024221680505786,0.010607454442731793,3.869408407680339e-05,0.9980480061846859,3.869408407680339e-05,gated,512.0,,0.0005,,,,,,0.5024221680505786,0.5024221680505786,False
4961,z59,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.1633372347620227e-05,0.9994131327304271,1.1633372347620227e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
4962,z60,in_cascade,-0.005260398728572699,0.7394399079837449,0.005260398728572699,1.0755613319821025e-05,0.9994574129224505,1.0755613319821025e-05,gated,512.0,,0.0005,,,,,,0.7394399079837449,0.7394399079837449,False
4963,z61,in_cascade,0.005608144210412249,0.7229026771778889,0.005608144210412249,4.1542044874638175e-05,0.9979043359142692,4.1542044874638175e-05,gated,512.0,,0.0005,,,,,,0.7229026771778889,0.7229026771778889,False
4964,z64,in_cascade,-0.011153098258760048,0.4806949056283102,0.011153098258760048,-6.24554816963923e-06,0.9996849315979085,6.24554816963923e-06,gated,512.0,,0.0005,,,,,,0.4806949056283102,0.4806949056283102,False
4965,z65,in_cascade,-0.005334098224857776,0.7359247150645258,0.005334098224857776,1.8390566749949128e-05,0.999072253520855,1.8390566749949128e-05,gated,512.0,,0.0005,,,,,,0.7359247150645258,0.7359247150645258,False
4966,z69,in_cascade,-0.011273792829218265,0.4759589643666488,0.011273792829218265,1.525945805505753e-05,0.9992302080914502,1.525945805505753e-05,gated,512.0,,0.0005,,,,,,0.4759589643666488,0.4759589643666488,False
4967,z70,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.043113312724879e-05,0.9994737819316571,1.043113312724879e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
4968,z71,in_cascade,-0.0021867939493483536,0.8900334104901273,0.0021867939493483536,-2.017049272744903e-05,0.9989824618778994,2.017049272744903e-05,gated,512.0,,0.0005,,,,,,0.8900334104901273,0.8900334104901273,False
4969,z73,in_cascade,-0.0037866243834761204,0.8107852252148977,0.0037866243834761204,-1.2560850279050295e-05,0.9993663443775123,1.2560850279050295e-05,gated,512.0,,0.0005,,,,,,0.8107852252148977,0.8107852252148977,False
4970,z74,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.0933044115486734e-06,0.9999448462051326,1.0933044115486734e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
4971,z79,in_cascade,-0.013647018275585237,0.3882014476477606,0.013647018275585237,-1.5214303451429288e-05,0.9992324859992,1.5214303451429288e-05,gated,512.0,,0.0005,,,,,,0.3882014476477606,0.3882014476477606,False
4972,z84,in_cascade,-0.013392140710476085,0.3971252317938107,0.013392140710476085,9.164035633096174e-07,0.9999537703007265,9.164035633096174e-07,gated,512.0,,0.0005,,,,,,0.3971252317938107,0.3971252317938107,False
4973,z85,in_cascade,-0.0055318923020783155,0.7265181334747144,0.0055318923020783155,9.475363271099508e-06,0.9995219975280037,9.475363271099508e-06,gated,512.0,,0.0005,,,,,,0.7265181334747144,0.7265181334747144,False
4974,z90,in_cascade,-0.010037158742932217,0.5256741695793329,0.010037158742932217,8.359156755926266e-06,0.9995783066536056,8.359156755926266e-06,gated,512.0,,0.0005,,,,,,0.5256741695793329,0.5256741695793329,False
4975,z91,in_cascade,-0.0028825378708148604,0.8553856712565188,0.0028825378708148604,5.994314756195551e-06,0.9996976055384762,5.994314756195551e-06,gated,512.0,,0.0005,,,,,,0.8553856712565188,0.8553856712565188,False
4976,z93,in_cascade,-0.001436326626814705,0.9276412382735182,0.001436326626814705,-1.561902913350087e-05,0.999212068861548,1.561902913350087e-05,gated,512.0,,0.0005,,,,,,0.9276412382735182,0.9276412382735182,False
4977,z94,in_cascade,0.00830306643107032,0.5995992140457674,0.00830306643107032,2.0184911980816733e-06,0.999898173419857,2.0184911980816733e-06,gated,512.0,,0.0005,,,,,,0.5995992140457674,0.5995992140457674,False
4978,z97,in_cascade,-0.010850865608425922,0.49266600142620104,0.010850865608425922,-2.1905592876225993e-05,0.9988949315687868,2.1905592876225993e-05,gated,512.0,,0.0005,,,,,,0.49266600142620104,0.49266600142620104,False
4979,z99,in_cascade,-0.008876445178289014,0.5746398817246904,0.008876445178289014,7.215651967079802e-06,0.9996359928938594,7.215651967079802e-06,gated,512.0,,0.0005,,,,,,0.5746398817246904,0.5746398817246904,False
4980,z102,in_cascade,0.00974746597349966,0.5376926859228549,0.00974746597349966,9.27451154585264e-06,0.9995321298688237,9.27451154585264e-06,gated,512.0,,0.0005,,,,,,0.5376926859228549,0.5376926859228549,False
4981,z104,in_cascade,-0.01858876703827148,0.239838339185251,0.01858876703827148,1.0976546070070453e-05,0.999446267557447,1.0976546070070453e-05,gated,512.0,,0.0005,,,,,,0.239838339185251,0.239838339185251,False
4982,z105,in_cascade,0.008334308802792612,0.5982266600865643,0.008334308802792612,2.829593427617315e-05,0.9985725592000178,2.829593427617315e-05,gated,512.0,,0.0005,,,,,,0.5982266600865643,0.5982266600865643,False
4983,z107,in_cascade,-0.011260888879060786,0.47646407940497526,0.011260888879060786,-3.1624745971160773e-06,0.9998404630290048,3.1624745971160773e-06,gated,512.0,,0.0005,,,,,,0.47646407940497526,0.47646407940497526,False
4984,z114,in_cascade,-0.010393200119733768,0.5110934763083692,0.010393200119733768,1.4766255300490208e-05,0.9992550886197307,1.4766255300490208e-05,gated,512.0,,0.0005,,,,,,0.5110934763083692,0.5110934763083692,False
4985,z116,in_cascade,-0.018009223570360177,0.2548117552906591,0.018009223570360177,-7.037086206956172e-06,0.9996450009781702,7.037086206956172e-06,gated,512.0,,0.0005,,,,,,0.2548117552906591,0.2548117552906591,False
4986,z117,in_cascade,0.009130334479428055,0.5637472106258611,0.009130334479428055,2.300050749080504e-06,0.9998839696195139,2.300050749080504e-06,gated,512.0,,0.0005,,,,,,0.5637472106258611,0.5637472106258611,False
4987,z119,in_cascade,0.007520802221111187,0.6344196899071741,0.007520802221111187,4.3289107895975315e-05,0.9978162023549804,4.3289107895975315e-05,gated,512.0,,0.0005,,,,,,0.6344196899071741,0.6344196899071741,False
4988,z122,in_cascade,-0.023996197492284183,0.12916649916768919,0.023996197492284183,1.8329658773406574e-05,0.9990753261360785,1.8329658773406574e-05,gated,512.0,,0.0005,,,,,,0.12916649916768919,0.12916649916768919,False
4989,z124,in_cascade,-0.016015134442057655,0.3112348211216929,0.016015134442057655,-6.451427037413877e-06,0.9996745456524992,6.451427037413877e-06,gated,512.0,,0.0005,,,,,,0.3112348211216929,0.3112348211216929,False
4990,z126,in_cascade,-0.008584141272237817,0.5873025774531494,0.008584141272237817,1.1136749088598574e-05,0.9994381858171899,1.1136749088598574e-05,gated,512.0,,0.0005,,,,,,0.5873025774531494,0.5873025774531494,False
4991,z127,in_cascade,-0.005137364957663741,0.7453202728161629,0.005137364957663741,1.8530003927678604e-06,0.9999065219143682,1.8530003927678604e-06,gated,512.0,,0.0005,,,,,,0.7453202728161629,0.7453202728161629,False
4992,z128,in_cascade,-0.008295187827687452,0.5999455653216047,0.008295187827687452,-1.0766939945017814e-05,0.9994568415296967,1.0766939945017814e-05,gated,512.0,,0.0005,,,,,,0.5999455653216047,0.5999455653216047,False
4993,z130,in_cascade,-0.01570964219211582,0.32055609528474405,0.01570964219211582,5.812063086784065e-06,0.9997067995656715,5.812063086784065e-06,gated,512.0,,0.0005,,,,,,0.32055609528474405,0.32055609528474405,False
4994,z134,in_cascade,-0.005288525515781162,0.7380977176638477,0.005288525515781162,1.4999601539925425e-05,0.9992433170355288,1.4999601539925425e-05,gated,512.0,,0.0005,,,,,,0.7380977176638477,0.7380977176638477,False
4995,z135,in_cascade,-0.005922204660132373,0.7080774875993928,0.005922204660132373,5.2091608808038474e-05,0.9973721456837575,5.2091608808038474e-05,gated,512.0,,0.0005,,,,,,0.7080774875993928,0.7080774875993928,False
4996,z140,in_cascade,0.000686606420190302,0.9653737212787388,0.000686606420190302,1.5833194737021467e-05,0.999201264880689,1.5833194737021467e-05,gated,512.0,,0.0005,,,,,,0.9653737212787388,0.9653737212787388,False
4997,z141,in_cascade,-0.007665756421668488,0.627902932325195,0.007665756421668488,-3.2565567154377306e-08,0.9999983571687885,3.2565567154377306e-08,gated,512.0,,0.0005,,,,,,0.627902932325195,0.627902932325195,False
4998,z142,in_cascade,0.009275994744621461,0.5575431378973853,0.009275994744621461,-1.1785015539955007e-06,0.9999405482752417,1.1785015539955007e-06,gated,512.0,,0.0005,,,,,,0.5575431378973853,0.5575431378973853,False
4999,z145,in_cascade,0.01066855670491618,0.4999635649141512,0.01066855670491618,1.6534512066753923e-05,0.9991658856290153,1.6534512066753923e-05,gated,512.0,,0.0005,,,,,,0.4999635649141512,0.4999635649141512,False
5000,z148,in_cascade,-0.0025651482559247893,0.871161130954166,0.0025651482559247893,6.644883013913385e-06,0.9996647864031831,6.644883013913385e-06,gated,512.0,,0.0005,,,,,,0.871161130954166,0.871161130954166,False
5001,z149,in_cascade,-0.007906682547518062,0.6171356106597148,0.007906682547518062,-1.1703761362822675e-05,0.9994095818252958,1.1703761362822675e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5002,z152,in_cascade,-0.006383318723599604,0.6865109633011868,0.006383318723599604,7.98473575341907e-07,0.999959719500505,7.98473575341907e-07,gated,512.0,,0.0005,,,,,,0.6865109633011868,0.6865109633011868,False
5003,z154,in_cascade,-0.008514589926312204,0.59033447245174,0.008514589926312204,1.1214668903776828e-06,0.9999434254959763,1.1214668903776828e-06,gated,512.0,,0.0005,,,,,,0.59033447245174,0.59033447245174,False
5004,z155,in_cascade,0.0009833152213947517,0.9504267417276268,0.0009833152213947517,7.292782722343426e-05,0.996321031785167,7.292782722343426e-05,gated,512.0,,0.0005,,,,,,0.9504267417276268,0.9504267417276268,False
5005,z156,in_cascade,-0.009120958960447496,0.5641476761025475,0.009120958960447496,5.981134408652999e-06,0.9996982704458178,5.981134408652999e-06,gated,512.0,,0.0005,,,,,,0.5641476761025475,0.5641476761025475,False
5006,z165,in_cascade,0.006173163622262331,0.6963096649349244,0.006173163622262331,-1.0301547096025487e-05,0.999480319141039,1.0301547096025487e-05,gated,512.0,,0.0005,,,,,,0.6963096649349244,0.6963096649349244,False
5007,z170,in_cascade,-0.011307269000459655,0.4746499349978046,0.011307269000459655,2.7790622416077205e-05,0.9985980505660232,2.7790622416077205e-05,gated,512.0,,0.0005,,,,,,0.4746499349978046,0.4746499349978046,False
5008,z174,in_cascade,0.006857591105499842,0.664592236080318,0.006857591105499842,1.5774385762572576e-05,0.9992042316084095,1.5774385762572576e-05,gated,512.0,,0.0005,,,,,,0.664592236080318,0.664592236080318,False
5009,z181,in_cascade,0.005345896007811895,0.7353625151187325,0.005345896007811895,1.134361991161209e-05,0.9994277498325359,1.134361991161209e-05,gated,512.0,,0.0005,,,,,,0.7353625151187325,0.7353625151187325,False
5010,z184,in_cascade,-0.02768317069231568,0.0800104031536394,0.02768317069231568,2.4915989768864444e-05,0.9987430666087478,2.4915989768864444e-05,gated,512.0,,0.0005,,,,,,0.0800104031536394,0.0800104031536394,False
5011,z186,in_cascade,0.0044006668847597005,0.7808304566129348,0.0044006668847597005,7.450338874380631e-05,0.9962415504874058,7.450338874380631e-05,gated,512.0,,0.0005,,,,,,0.7808304566129348,0.7808304566129348,False
5012,z189,in_cascade,-0.015230229775968076,0.3355479750723509,0.015230229775968076,1.2829600394021617e-05,0.9993527867774519,1.2829600394021617e-05,gated,512.0,,0.0005,,,,,,0.3355479750723509,0.3355479750723509,False
5013,z190,in_cascade,-0.008028855877282822,0.611706600841354,0.008028855877282822,-7.171504394951414e-06,0.9996382200008362,7.171504394951414e-06,gated,512.0,,0.0005,,,,,,0.611706600841354,0.611706600841354,False
5014,z191,in_cascade,-0.011314825057985436,0.47435474170015907,0.011314825057985436,1.0928699725537387e-05,0.9994486812555978,1.0928699725537387e-05,gated,512.0,,0.0005,,,,,,0.47435474170015907,0.47435474170015907,False
5015,z194,in_cascade,-0.0024982991300053084,0.8744905459989324,0.0024982991300053084,6.813977012509569e-06,0.9996562561395375,6.813977012509569e-06,gated,512.0,,0.0005,,,,,,0.8744905459989324,0.8744905459989324,False
5016,z196,in_cascade,-0.01225562664515367,0.4383983215928248,0.01225562664515367,-1.3072484469777053e-05,0.9993405340380768,1.3072484469777053e-05,gated,512.0,,0.0005,,,,,,0.4383983215928248,0.4383983215928248,False
5017,z197,in_cascade,-0.01485128797712262,0.3477121892892588,0.01485128797712262,2.3742581524646353e-05,0.9988022613219725,2.3742581524646353e-05,gated,512.0,,0.0005,,,,,,0.3477121892892588,0.3477121892892588,False
5018,z200,in_cascade,0.013804865033041376,0.3827366470636282,0.013804865033041376,2.0337676178736747e-05,0.9989740280015411,2.0337676178736747e-05,gated,512.0,,0.0005,,,,,,0.3827366470636282,0.3827366470636282,False
5019,z206,in_cascade,0.012829273033334022,0.4172656091179404,0.012829273033334022,7.684740311044228e-06,0.9996123288537474,7.684740311044228e-06,gated,512.0,,0.0005,,,,,,0.4172656091179404,0.4172656091179404,False
5020,z207,in_cascade,-0.0037915138795052996,0.8105455404632909,0.0037915138795052996,1.978775453826461e-05,0.9990017698094614,1.978775453826461e-05,gated,512.0,,0.0005,,,,,,0.8105455404632909,0.8105455404632909,False
5021,z208,in_cascade,-0.016144765141043824,0.3073340429039375,0.016144765141043824,1.0506529322239222e-05,0.999469978429791,1.0506529322239222e-05,gated,512.0,,0.0005,,,,,,0.3073340429039375,0.3073340429039375,False
5022,z209,in_cascade,-0.002559710236935544,0.8714318865920115,0.002559710236935544,8.42642042347087e-05,0.9957491540209468,8.42642042347087e-05,gated,512.0,,0.0005,,,,,,0.8714318865920115,0.8714318865920115,False
5023,z210,in_cascade,0.012492354139218656,0.42960385113081373,0.012492354139218656,2.6916172937082282e-05,0.9986421637467674,2.6916172937082282e-05,gated,512.0,,0.0005,,,,,,0.42960385113081373,0.42960385113081373,False
5024,z211,in_cascade,-0.013355948286237687,0.39840235619265785,0.013355948286237687,1.1151735899979018e-05,0.9994374297795249,1.1151735899979018e-05,gated,512.0,,0.0005,,,,,,0.39840235619265785,0.39840235619265785,False
5025,z212,in_cascade,0.00026836284742624145,0.9864625813338506,0.00026836284742624145,4.906554384683914e-05,0.9975248004349845,4.906554384683914e-05,gated,512.0,,0.0005,,,,,,0.9864625813338506,0.9864625813338506,False
5026,z215,in_cascade,0.01134375880216735,0.47322531676698876,0.01134375880216735,-3.33533480071568e-05,0.9983174289489507,3.33533480071568e-05,gated,512.0,,0.0005,,,,,,0.47322531676698876,0.47322531676698876,False
5027,z216,in_cascade,-0.023089635479263522,0.14427496171215048,0.023089635479263522,4.777023812851076e-07,0.9999759014059745,4.777023812851076e-07,gated,512.0,,0.0005,,,,,,0.14427496171215048,0.14427496171215048,False
5028,z217,in_cascade,0.0061339365848336845,0.6981443513183717,0.0061339365848336845,6.531600958308015e-06,0.999670501128789,6.531600958308015e-06,gated,512.0,,0.0005,,,,,,0.6981443513183717,0.6981443513183717,False
5029,z219,in_cascade,0.015479617143142558,0.3276938331348298,0.015479617143142558,-2.8546841911343546e-05,0.9985599017134281,2.8546841911343546e-05,gated,512.0,,0.0005,,,,,,0.3276938331348298,0.3276938331348298,False
5030,z220,in_cascade,-0.008444472772348204,0.5933983038335406,0.008444472772348204,-1.331090046428722e-05,0.999328506699529,1.331090046428722e-05,gated,512.0,,0.0005,,,,,,0.5933983038335406,0.5933983038335406,False
5031,z221,in_cascade,0.002921727012010325,0.8534416919249029,0.002921727012010325,-2.8308008949260496e-05,0.9985719500714277,2.8308008949260496e-05,gated,512.0,,0.0005,,,,,,0.8534416919249029,0.8534416919249029,False
5032,z222,in_cascade,-0.0020908520917369278,0.894829334768435,0.0020908520917369278,7.872862236822653e-07,0.9999602838674666,7.872862236822653e-07,gated,512.0,,0.0005,,,,,,0.894829334768435,0.894829334768435,False
5033,z224,in_cascade,-0.010182908682103378,0.5196797777685624,0.010182908682103378,-9.651028987606863e-06,0.9995131357425537,9.651028987606863e-06,gated,512.0,,0.0005,,,,,,0.5196797777685624,0.5196797777685624,False
5034,z226,in_cascade,0.005101252015605602,0.7470491182333728,0.005101252015605602,5.278821624952242e-05,0.997337004205812,5.278821624952242e-05,gated,512.0,,0.0005,,,,,,0.7470491182333728,0.7470491182333728,False
5035,z228,in_cascade,0.010258014024954522,0.5166046726041661,0.010258014024954522,-1.1855134591755127e-05,0.9994019455205039,1.1855134591755127e-05,gated,512.0,,0.0005,,,,,,0.5166046726041661,0.5166046726041661,False
5036,z230,in_cascade,-0.009449646601981325,0.5501905111338188,0.009449646601981325,2.8970605363757077e-05,0.9985385242053221,2.8970605363757077e-05,gated,512.0,,0.0005,,,,,,0.5501905111338188,0.5501905111338188,False
5037,z231,in_cascade,-0.007906682547518067,0.6171356106597148,0.007906682547518067,6.884006535835645e-06,0.9996527233689979,6.884006535835645e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5038,z232,in_cascade,-0.015696466992842144,0.3209621620788719,0.015696466992842144,-1.956588116218058e-06,0.9999012962370943,1.956588116218058e-06,gated,512.0,,0.0005,,,,,,0.3209621620788719,0.3209621620788719,False
5039,z233,in_cascade,0.022750753567141443,0.15025808408850397,0.022750753567141443,1.0428426211227595e-05,0.9994739184870916,1.0428426211227595e-05,gated,512.0,,0.0005,,,,,,0.15025808408850397,0.15025808408850397,False
5040,z235,in_cascade,0.006562783542751112,0.6781846432384651,0.006562783542751112,-6.74684082231777e-06,0.9996596429504608,6.74684082231777e-06,gated,512.0,,0.0005,,,,,,0.6781846432384651,0.6781846432384651,False
5041,z236,in_cascade,0.01209260463182408,0.44451430344520737,0.01209260463182408,3.3024388888074074e-06,0.9998334022675206,3.3024388888074074e-06,gated,512.0,,0.0005,,,,,,0.44451430344520737,0.44451430344520737,False
5042,z237,in_cascade,-0.010365374321224691,0.5122253492978526,0.010365374321224691,3.790100298685546e-05,0.9980880145328969,3.790100298685546e-05,gated,512.0,,0.0005,,,,,,0.5122253492978526,0.5122253492978526,False
5043,z238,in_cascade,0.006110933884212792,0.6992210313754379,0.006110933884212792,1.0318387199063223e-06,0.9999479469574099,1.0318387199063223e-06,gated,512.0,,0.0005,,,,,,0.6992210313754379,0.6992210313754379,False
5044,z250,in_cascade,-0.015581657814726103,0.32451485476518316,0.015581657814726103,1.3681797198256823e-05,0.9993097961238281,1.3681797198256823e-05,gated,512.0,,0.0005,,,,,,0.32451485476518316,0.32451485476518316,False
5045,z252,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.5329810494642444e-05,0.9992266590321383,1.5329810494642444e-05,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5046,z254,in_cascade,-0.005464505007414726,0.7297183567919775,0.005464505007414726,-1.091442019317268e-05,0.9994494016132658,1.091442019317268e-05,gated,512.0,,0.0005,,,,,,0.7297183567919775,0.7297183567919775,False
5047,z257,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-2.4810487062694106e-06,0.999874838837641,2.4810487062694106e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5048,z259,in_cascade,-0.008907488961997955,0.5733026764738519,0.008907488961997955,-1.958633022922096e-06,0.9999011930779357,1.958633022922096e-06,gated,512.0,,0.0005,,,,,,0.5733026764738519,0.5733026764738519,False
5049,z262,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-1.1444539564278017e-06,0.99994226587025,1.1444539564278017e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5050,z264,in_cascade,-0.02710933389605184,0.08646923921147384,0.02710933389605184,-2.4262764187774413e-06,0.9998776019285391,2.4262764187774413e-06,gated,512.0,,0.0005,,,,,,0.08646923921147384,0.08646923921147384,False
5051,z267,in_cascade,0.016343108011898526,0.30142850601937604,0.016343108011898526,3.086917467954274e-05,0.998442747480911,3.086917467954274e-05,gated,512.0,,0.0005,,,,,,0.30142850601937604,0.30142850601937604,False
5052,z268,in_cascade,0.00493067345952726,0.755232349473924,0.00493067345952726,-7.800642854195738e-07,0.9999606481917149,7.800642854195738e-07,gated,512.0,,0.0005,,,,,,0.755232349473924,0.755232349473924,False
5053,z269,in_cascade,-0.003524128529588626,0.8236783346015554,0.003524128529588626,4.35912161345052e-05,0.9978009619948154,4.35912161345052e-05,gated,512.0,,0.0005,,,,,,0.8236783346015554,0.8236783346015554,False
5054,z270,in_cascade,3.576942471864887e-05,0.9981955457114211,3.576942471864887e-05,1.7776647166338477e-05,0.9991032238273192,1.7776647166338477e-05,gated,512.0,,0.0005,,,,,,0.9981955457114211,0.9981955457114211,False
5055,z271,in_cascade,-0.010689593707986413,0.49911856749875555,0.010689593707986413,-3.169787225361549e-05,0.9984009423567467,3.169787225361549e-05,gated,512.0,,0.0005,,,,,,0.49911856749875555,0.49911856749875555,False
5056,z272,in_cascade,0.00852549124201114,0.5898587844967704,0.00852549124201114,-2.0645376316158481e-07,0.9999895850520729,2.0645376316158481e-07,gated,512.0,,0.0005,,,,,,0.5898587844967704,0.5898587844967704,False
5057,z282,in_cascade,-0.005939481641614772,0.7072650694182023,0.005939481641614772,1.2330143074907457e-06,0.9999377982769848,1.2330143074907457e-06,gated,512.0,,0.0005,,,,,,0.7072650694182023,0.7072650694182023,False
5058,z283,in_cascade,-0.015676796233135816,0.3215690504944767,0.015676796233135816,1.1184855687075904e-05,0.9994357589900605,1.1184855687075904e-05,gated,512.0,,0.0005,,,,,,0.3215690504944767,0.3215690504944767,False
5059,z285,in_cascade,0.0004621151218295507,0.9766910497047775,0.0004621151218295507,2.1201804062069736e-05,0.9989304354846913,2.1201804062069736e-05,gated,512.0,,0.0005,,,,,,0.9766910497047775,0.9766910497047775,False
5060,z286,in_cascade,-0.01033866786541848,0.5133129184031908,0.01033866786541848,1.0895779950535929e-05,0.999450341955102,1.0895779950535929e-05,gated,512.0,,0.0005,,,,,,0.5133129184031908,0.5133129184031908,False
5061,z289,in_cascade,-0.013219043100591216,0.4032556624336161,0.013219043100591216,-1.298600465026497e-06,0.9999344896600758,1.298600465026497e-06,gated,512.0,,0.0005,,,,,,0.4032556624336161,0.4032556624336161,False
5062,z290,in_cascade,0.011793219649605466,0.45587191480726574,0.011793219649605466,1.9915267011233126e-05,0.9989953372082804,1.9915267011233126e-05,gated,512.0,,0.0005,,,,,,0.45587191480726574,0.45587191480726574,False
5063,z291,in_cascade,-0.0021513378834582975,0.8918053229204719,0.0021513378834582975,2.0433991876102342e-05,0.9989691691792812,2.0433991876102342e-05,gated,512.0,,0.0005,,,,,,0.8918053229204719,0.8918053229204719,False
5064,z293,in_cascade,0.008755517349827163,0.5798628411505342,0.008755517349827163,5.214693841852809e-06,0.9997369349776161,5.214693841852809e-06,gated,512.0,,0.0005,,,,,,0.5798628411505342,0.5798628411505342,False
5065,z294,in_cascade,0.008557631044465613,0.588457366257636,0.008557631044465613,1.1205384545893635e-05,0.9994347233734818,1.1205384545893635e-05,gated,512.0,,0.0005,,,,,,0.588457366257636,0.588457366257636,False
5066,z295,in_cascade,-0.007906682547518066,0.6171356106597148,0.007906682547518066,-7.225538316849023e-06,0.9996354941584263,7.225538316849023e-06,gated,512.0,,0.0005,,,,,,0.6171356106597148,0.6171356106597148,False
5067,z296,in_cascade,-0.012474184758125768,0.43027519537875225,0.012474184758125768,1.907091869927241e-06,0.9999037931681993,1.907091869927241e-06,gated,512.0,,0.0005,,,,,,0.43027519537875225,0.43027519537875225,False
5068,z310,in_cascade,-0.03086019441208212,0.0509827608410744,0.03086019441208212,1.0354971327271832e-05,0.999477624055905,1.0354971327271832e-05,gated,512.0,,0.0005,,,,,,0.0509827608410744,0.0509827608410744,False
5069,z312,in_cascade,0.022020142887646914,0.1637983802068218,0.022020142887646914,2.5249063994675636e-05,0.9987262640748393,2.5249063994675636e-05,gated,512.0,,0.0005,,,,,,0.1637983802068218,0.1637983802068218,False
5070,z314,in_cascade,0.008472782400093255,0.592160413396595,0.008472782400093255,-2.3333900259959843e-05,0.9988228779932891,2.3333900259959843e-05,gated,512.0,,0.0005,,,,,,0.592160413396595,0.592160413396595,False
5071,z316,in_cascade,-0.0032045129155692537,0.8394411486341986,0.0032045129155692537,1.982149074169961e-05,0.9990000679246387,1.982149074169961e-05,gated,512.0,,0.0005,,,,,,0.8394411486341986,0.8394411486341986,False
5072,z318,in_cascade,-0.0015900633519719065,0.919921130578691,0.0015900633519719065,-3.677554228604784e-05,0.9981447903540746,3.677554228604784e-05,gated,512.0,,0.0005,,,,,,0.919921130578691,0.919921130578691,False
5073,z320,in_cascade,-0.006707779607239853,0.671486023443173,0.006707779607239853,5.582772536726847e-05,0.9971836713621627,5.582772536726847e-05,gated,512.0,,0.0005,,,,,,0.671486023443173,0.671486023443173,False
5074,z323,in_cascade,0.000691573749617368,0.9651233726438933,0.000691573749617368,-6.014098557187951e-06,0.9996966075075389,6.014098557187951e-06,gated,512.0,,0.0005,,,,,,0.9651233726438933,0.9651233726438933,False
5075,z324,in_cascade,0.006050072636988092,0.7020726570567797,0.006050072636988092,1.7949661785467315e-05,0.9990944957854001,1.7949661785467315e-05,gated,512.0,,0.0005,,,,,,0.7020726570567797,0.7020726570567797,False
5076,z325,in_cascade,-0.004103642871627752,0.7952825481444553,0.004103642871627752,2.1835324955349518e-05,0.9988984763626808,2.1835324955349518e-05,gated,512.0,,0.0005,,,,,,0.7952825481444553,0.7952825481444553,False
5077,z330,in_cascade,0.00968043276051424,0.5404932239256743,0.00968043276051424,-1.2314475203481848e-05,0.9993787732271907,1.2314475203481848e-05,gated,512.0,,0.0005,,,,,,0.5404932239256743,0.5404932239256743,False
5078,z331,in_cascade,-0.0048321213135411115,0.7599728415712405,0.0048321213135411115,-6.447431173683266e-06,0.9996747472313416,6.447431173683266e-06,gated,512.0,,0.0005,,,,,,0.7599728415712405,0.7599728415712405,False
5079,z332,in_cascade,0.00032677019559023725,0.9835166358318227,0.00032677019559023725,1.7581331470152561e-06,0.9999113076707592,1.7581331470152561e-06,gated,512.0,,0.0005,,,,,,0.9835166358318227,0.9835166358318227,False
5080,z333,in_cascade,0.004897228489736571,0.7568400753877695,0.004897228489736571,8.132468067081726e-06,0.99958974238881,8.132468067081726e-06,gated,512.0,,0.0005,,,,,,0.7568400753877695,0.7568400753877695,False
5081,z335,in_cascade,0.009166762412910501,0.5621925304537311,0.009166762412910501,4.952655411935569e-06,0.9997501539977909,4.952655411935569e-06,gated,512.0,,0.0005,,,,,,0.5621925304537311,0.5621925304537311,False
5082,z336,in_cascade,0.006664372907861215,0.6734886494224904,0.006664372907861215,1.221909052781002e-05,0.9993835850848996,1.221909052781002e-05,gated,512.0,,0.0005,,,,,,0.6734886494224904,0.6734886494224904,False
5083,z337,in_cascade,0.0024147786653209,0.8786533921660592,0.0024147786653209,2.2615826861110966e-06,0.9998859102131955,2.2615826861110966e-06,gated,512.0,,0.0005,,,,,,0.8786533921660592,0.8786533921660592,False
5084,z339,in_cascade,-0.028838678965605727,0.06819328936670241,0.028838678965605727,5.1364155270634815e-06,0.999740883874044,5.1364155270634815e-06,gated,512.0,,0.0005,,,,,,0.06819328936670241,0.06819328936670241,False
