variant,config_name,test_mse,val_mse,test_l0_sparsity,val_l0_sparsity,dead_feature_rate,best_epoch_x,max_rpb,n_significant_features,best_f1,n_active_features,training_time,best_epoch_y,total_epochs,convergence_speed
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,128,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,512,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.0018212548602605239,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,128,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,512,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.004309358264436014,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,128,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,512,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.0029165333726268727,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,128,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,512,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.001931009621330304,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,128,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,512,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.0029492871508409735,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,128,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,512,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.005779989834991284,,,,,,,256,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
gated,unknown,,,0.0034241183020640165,,,,,,,128,,,,
