feature,in_cascade,in_feedback_loop,in_feedforward_loop,in_single_input_module
z508,0.05431647225291504,-0.015679814938325667,-0.014633289606020622,-0.014591324249736443
z509,-0.04168260243561205,0.1852991548590537,-0.06227129394467356,-0.0620927122923573
z51,-0.036898142270439416,0.14790465366300756,-0.04828313345942317,-0.048144667061730345
z510,-0.027802480545903882,0.09631061776390162,-0.029960837493243603,-0.029874915786380168
z53,0.0602646627284072,-0.0009323729722399404,-0.023220159547224777,-0.023153568760422204
z54,-0.011181655282301561,0.03873439012333445,-0.012049707444822338,-0.01201515128693463
z56,-0.04854105371076836,0.20423145364168332,-0.06761492265194707,-0.06742101653817419
z58,-0.05273903399600635,0.2139259522317323,-0.07008235555490391,-0.06988137333564365
z60,-0.04954019243369996,0.21481174804647063,-0.07171163440391876,-0.07150597973784537
z65,-0.06523111320480474,0.24838498916563748,-0.07980491533140695,-0.07957605074967043
z66,-0.04141937699523624,0.1962715305229946,-0.06702900725040233,-0.06683678142515244
z67,-0.055286512899402715,0.228876731675798,-0.07542631784043659,-0.07521001020308375
z7,-0.007906682547518064,0.027389551783238836,-0.008520492641860873,-0.008496057568199426
z70,-0.04278632771847002,0.15788516882816067,-0.0502095626137641,-0.05006557160144297
z71,-0.04488867205029967,0.18969845800514612,-0.06288116134496667,-0.0627008307145718
z75,-0.03092250918670624,0.1986438485690608,-0.07214872917735263,-0.07194182101063851
z76,-0.034939663712821346,0.15417710792006745,-0.0517114170514589,-0.05156311902012415
z77,-0.057670793081393765,0.22241894329754813,-0.07175255689438786,-0.07154678487077293
z81,-0.049701663243078814,0.19470639170010207,-0.0631195162822774,-0.06293850209745724
z82,0.051923770921901716,-0.01498910155955021,-0.013988676838195848,-0.013948560102775155
z85,-0.01124148413307462,0.05941467130676347,-0.020798993163136045,-0.020739345798671652
z86,-0.05783112215080207,0.21015811706549525,-0.06648859478048011,-0.06629791875041989
z88,-0.021667331076710587,0.07505783657855764,-0.023349405252880394,-0.023282443815169376
z9,-0.023497811844250573,0.08139880796187152,-0.025321989559529724,-0.025249371143418242
z90,0.009341380426393977,0.044274733539020825,-0.02244224497859303,-0.022377885095634386
z91,-0.06111328896812091,0.29077507606573577,-0.09940074438650404,-0.09911568287501887
z93,0.06855863450513257,-0.01979117304340574,-0.018470241385256422,-0.01841727241646978
z95,-0.027568957543139462,0.16382379224630317,-0.05869194298408981,-0.058523626196501255
z99,0.05571585167399356,-0.016083780981054716,-0.015010293551379906,-0.014967247022966035
