feature,feature_idx,motif,rpb,pval,rpb_abs,p_empirical,p_fdr,significant_fdr
z182,182,in_feedforward_loop,-0.016851459782763763,0.28663957432153386,0.016851459782763763,0.525,0.572541382667965,False
z184,184,in_feedforward_loop,-0.016955057729066678,0.28368683621635954,0.016955057729066678,0.427,0.4845390070921986,False
z186,186,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.363,0.4239416058394161,False
z190,190,in_feedforward_loop,-0.0640931912017456,4.981069234528907e-05,0.0640931912017456,0.0,0.0,True
z191,191,in_feedforward_loop,-0.08604191249033857,5.031976033840721e-08,0.08604191249033857,0.0,0.0,True
z192,192,in_feedforward_loop,-0.08988356210033979,1.2374279458143222e-08,0.08988356210033979,0.0,0.0,True
z195,195,in_feedforward_loop,-0.044486104685649085,0.004891978607974019,0.044486104685649085,0.003,0.005863874345549739,True
z196,196,in_feedforward_loop,-0.08035240353568421,3.607675685986567e-07,0.08035240353568421,0.0,0.0,True
z197,197,in_feedforward_loop,-0.008520492641860876,0.5900768806426484,0.008520492641860876,0.767,0.7902851885924563,False
z198,198,in_feedforward_loop,-0.02265420884415259,0.15199677699116843,0.02265420884415259,0.191,0.24392246294184722,False
z199,199,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.918,0.929620253164557,False
z200,200,in_feedforward_loop,-0.05857316073792712,0.00021012956878286166,0.05857316073792712,0.0,0.0,True
z202,202,in_feedforward_loop,-0.07536567189167569,1.825493662767499e-06,0.07536567189167569,0.0,0.0,True
z204,204,in_feedforward_loop,-0.05874601128203965,0.00020122517902633802,0.05874601128203965,0.0,0.0,True
z205,205,in_feedforward_loop,-0.07732120315229925,9.779482313178291e-07,0.07732120315229925,0.0,0.0,True
z206,206,in_feedforward_loop,-0.05837790137792934,0.00022063283853741836,0.05837790137792934,0.0,0.0,True
z208,208,in_feedforward_loop,-0.06599969451379348,2.948114468266749e-05,0.06599969451379348,0.0,0.0,True
z209,209,in_feedforward_loop,-0.048726259719176955,0.002052096744932065,0.048726259719176955,0.002,0.004072727272727273,True
z210,210,in_feedforward_loop,-0.03080666166001503,0.051386517835394864,0.03080666166001503,0.041,0.06239130434782609,False
z212,212,in_feedforward_loop,-0.017745951514245926,0.2618241383692058,0.017745951514245926,0.221,0.27625,False
z213,213,in_feedforward_loop,-0.01871323567391829,0.23670507458200432,0.01871323567391829,0.365,0.4253902185223725,False
z215,215,in_feedforward_loop,-0.07033376115648249,8.490717732965827e-06,0.07033376115648249,0.0,0.0,True
z216,216,in_feedforward_loop,-0.0858914082333668,5.309904091999995e-08,0.0858914082333668,0.0,0.0,True
z218,218,in_feedforward_loop,-0.024552148459664788,0.12052759288092532,0.024552148459664788,0.104,0.14292024539877302,False
z220,220,in_feedforward_loop,-0.07607010178117303,1.4604555917948832e-06,0.07607010178117303,0.0,0.0,True
z221,221,in_feedforward_loop,-0.03799102695596003,0.01626652615354312,0.03799102695596003,0.013,0.02219512195121951,True
z226,226,in_feedforward_loop,-0.023925235147325617,0.13030294197248393,0.023925235147325617,0.132,0.1764200477326969,False
z227,227,in_feedforward_loop,-0.058629314048415704,0.00020719704599941042,0.058629314048415704,0.0,0.0,True
z228,228,in_feedforward_loop,-0.015496879831980045,0.3271546156848516,0.015496879831980045,0.193,0.24619589977220957,False
z230,230,in_feedforward_loop,-0.048167100543884414,0.0023100591179553774,0.048167100543884414,0.002,0.004072727272727273,True
z231,231,in_feedforward_loop,-0.04042004009880518,0.010569048461473019,0.04042004009880518,0.01,0.017391304347826087,True
z232,232,in_feedforward_loop,-0.05992184895579593,0.00014943074265623643,0.05992184895579593,0.001,0.0021538461538461538,True
z233,233,in_feedforward_loop,-0.08716663527437221,3.357524165505406e-08,0.08716663527437221,0.0,0.0,True
z237,237,in_feedforward_loop,-0.026757166389020367,0.09063724093244001,0.026757166389020367,0.089,0.12413449564134495,False
z238,238,in_feedforward_loop,-0.04146470822736638,0.008721897203804028,0.04146470822736638,0.007,0.01264516129032258,True
z240,240,in_feedforward_loop,-0.01203018087560902,0.44686903481727464,0.01203018087560902,0.958,0.9657605760576057,False
z241,241,in_feedforward_loop,-0.06485620987338131,4.0447774477665404e-05,0.06485620987338131,0.0,0.0,True
z242,242,in_feedforward_loop,-0.04514460605407544,0.004293407047508635,0.04514460605407544,0.003,0.005863874345549739,True
z243,243,in_feedforward_loop,-0.07313680839459163,3.6507649039523565e-06,0.07313680839459163,0.0,0.0,True
z247,247,in_feedforward_loop,-0.033537244346403546,0.03392051929103643,0.033537244346403546,0.034,0.05296244784422809,False
z251,251,in_feedforward_loop,-0.06203795188406261,8.63054775381779e-05,0.06203795188406261,0.0,0.0,True
z253,253,in_feedforward_loop,-0.07567874067613978,1.653572517236279e-06,0.07567874067613978,0.0,0.0,True
z254,254,in_feedforward_loop,-0.0787624867595062,6.114363345766336e-07,0.0787624867595062,0.0,0.0,True
z256,256,in_feedforward_loop,-0.012380108756889857,0.43376095188577385,0.012380108756889857,0.41,0.4685714285714285,False
z258,258,in_feedforward_loop,-0.028809006588562967,0.06847771778611764,0.028809006588562967,0.065,0.09285714285714286,False
z259,259,in_feedforward_loop,-0.024263126881153823,0.12496050792005163,0.024263126881153823,0.058,0.08425421530479897,False
z260,260,in_feedforward_loop,-0.05395105527847541,0.0006411438120033245,0.05395105527847541,0.001,0.0021538461538461538,True
z263,263,in_feedforward_loop,-0.02556956151258468,0.10589555711327889,0.02556956151258468,0.123,0.16557692307692307,False
z264,264,in_feedforward_loop,-0.05640116911216418,0.0003585527726919925,0.05640116911216418,0.001,0.0021538461538461538,True
z266,266,in_feedforward_loop,-0.096994055353167,7.895061676118697e-10,0.096994055353167,0.0,0.0,True
z267,267,in_feedforward_loop,-0.050339751167511576,0.0014485933077850674,0.050339751167511576,0.001,0.0021538461538461538,True
z269,269,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.363,0.4239416058394161,False
z272,272,in_feedforward_loop,-0.016168820715135993,0.3066137501728772,0.016168820715135993,0.483,0.5382686567164179,False
z277,277,in_feedforward_loop,-0.02049548451455531,0.19498263765301735,0.02049548451455531,0.326,0.388839190628328,False
z281,281,in_feedforward_loop,-0.07226193553796381,4.766772075316488e-06,0.07226193553796381,0.0,0.0,True
z283,283,in_feedforward_loop,-0.06661824176850324,2.4793060534483013e-05,0.06661824176850324,0.0,0.0,True
z291,291,in_feedforward_loop,-0.09825671475436937,4.741442616131745e-10,0.09825671475436937,0.0,0.0,True
z292,292,in_feedforward_loop,-0.014651440472374946,0.3542388910585186,0.014651440472374946,0.485,0.5383548067393459,False
z293,293,in_feedforward_loop,-0.05356471318063972,0.0007012136546510878,0.05356471318063972,0.0,0.0,True
z294,294,in_feedforward_loop,-0.008520492641860875,0.5900768806426484,0.008520492641860875,0.91,0.9223529411764706,False
z295,295,in_feedforward_loop,-0.072490447714126,4.44726400683548e-06,0.072490447714126,0.0,0.0,True
z296,296,in_feedforward_loop,-0.03367225136009949,0.033208087817323866,0.03367225136009949,0.031,0.048901408450704224,True
z297,297,in_feedforward_loop,-0.0315194315432908,0.04622465879812736,0.0315194315432908,0.034,0.05296244784422809,False
z298,298,in_feedforward_loop,-0.045388331102339176,0.004089263263933828,0.045388331102339176,0.003,0.005863874345549739,True
z299,299,in_feedforward_loop,-0.05257003843657978,0.0008807604287923418,0.05257003843657978,0.002,0.004072727272727273,True
z300,300,in_feedforward_loop,-0.045320065096248384,0.004145536161407085,0.045320065096248384,0.005,0.009271523178807948,True
z301,301,in_feedforward_loop,-0.038571019137487714,0.014703907809404296,0.038571019137487714,0.013,0.02219512195121951,True
z303,303,in_feedforward_loop,-0.09068015941943304,9.183219412552868e-09,0.09068015941943304,0.0,0.0,True
z304,304,in_feedforward_loop,-0.06223869958844458,8.185276068370726e-05,0.06223869958844458,0.0,0.0,True
z305,305,in_feedforward_loop,-0.016780129098657365,0.28868465257303205,0.016780129098657365,0.439,0.49677419354838714,False
z307,307,in_feedforward_loop,-0.021529721090835098,0.17339005557037157,0.021529721090835098,0.214,0.26900112233445567,False
z308,308,in_feedforward_loop,-0.033473338106547,0.03426228193086773,0.033473338106547,0.039,0.05967213114754098,False
z309,309,in_feedforward_loop,-0.03762873807585848,0.017315017025284866,0.03762873807585848,0.016,0.02686656671664168,True
z310,310,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.979,0.9825089605734767,False
z311,311,in_feedforward_loop,-0.04088586766049131,0.009706244160025204,0.04088586766049131,0.009,0.015874015748031496,True
z312,312,in_feedforward_loop,-0.021528791425289545,0.1734086281274185,0.021528791425289545,0.259,0.3184193194291987,False
z314,314,in_feedforward_loop,-0.0543389037228191,0.0005856812539205386,0.0543389037228191,0.0,0.0,True
z315,315,in_feedforward_loop,-0.028206304170074754,0.07446907305093062,0.028206304170074754,0.093,0.12891089108910891,False
z316,316,in_feedforward_loop,-0.06986387534721415,9.751888101868554e-06,0.06986387534721415,0.0,0.0,True
z317,317,in_feedforward_loop,-0.012187966609999545,0.4409307857328202,0.012187966609999545,0.343,0.4069491525423729,False
z319,319,in_feedforward_loop,-0.03737515968680769,0.01808370573386898,0.03737515968680769,0.013,0.02219512195121951,True
z320,320,in_feedforward_loop,-0.0671099755258692,2.158123714886448e-05,0.0671099755258692,0.0,0.0,True
z322,322,in_feedforward_loop,-0.017044234781304513,0.2811616668717539,0.017044234781304513,0.388,0.4484623323013416,False
z324,324,in_feedforward_loop,-0.018942208018615486,0.23101690989919013,0.018942208018615486,0.161,0.21065420560747666,False
z327,327,in_feedforward_loop,-0.016831044629400067,0.2872238831414333,0.016831044629400067,0.302,0.36369892473118276,False
z330,330,in_feedforward_loop,-0.028238057435811287,0.07414307456994372,0.028238057435811287,0.105,0.14376528117359413,False
z331,331,in_feedforward_loop,-0.07092107718446633,7.132527842919858e-06,0.07092107718446633,0.0,0.0,True
z336,336,in_feedforward_loop,-0.01690382931130033,0.28514436019402395,0.01690382931130033,0.519,0.5682111436950147,False
z343,343,in_feedforward_loop,-0.04429544147923028,0.00507885484209696,0.04429544147923028,0.004,0.0075803722504230115,True
z349,349,in_feedforward_loop,-0.09298584334780674,3.818463025525198e-09,0.09298584334780674,0.0,0.0,True
z350,350,in_feedforward_loop,-0.06120492479549049,0.00010734465146450099,0.06120492479549049,0.0,0.0,True
z352,352,in_feedforward_loop,-0.01904600169042036,0.22847068751324529,0.01904600169042036,0.103,0.14171990171990173,False
z353,353,in_feedforward_loop,-0.07872735812507434,6.185356833609606e-07,0.07872735812507434,0.0,0.0,True
z354,354,in_feedforward_loop,-0.06639581196415471,2.6390728881491485e-05,0.06639581196415471,0.0,0.0,True
z355,355,in_feedforward_loop,-0.014525552864806333,0.358389631042877,0.014525552864806333,0.157,0.2059016393442623,False
z356,356,in_feedforward_loop,-0.05942709485416085,0.0001694734019968991,0.05942709485416085,0.0,0.0,True
z358,358,in_feedforward_loop,-0.05513934907556941,0.00048504348056971206,0.05513934907556941,0.001,0.0021538461538461538,True
z363,363,in_feedforward_loop,-0.09969643733794961,2.6303349257706844e-10,0.09969643733794961,0.0,0.0,True
z366,366,in_feedforward_loop,-0.07288503299698103,3.94325010375233e-06,0.07288503299698103,0.0,0.0,True
z367,367,in_feedforward_loop,-0.008520492641860875,0.5900768806426484,0.008520492641860875,0.752,0.7791304347826087,False
z369,369,in_feedforward_loop,-0.0382063535567194,0.015670139154578263,0.0382063535567194,0.015,0.02537764350453172,True
z370,370,in_feedforward_loop,-0.07353063601084753,3.2345449090562166e-06,0.07353063601084753,0.0,0.0,True
z371,371,in_feedforward_loop,-0.03916767532197836,0.01323591986344241,0.03916767532197836,0.014,0.023793626707132018,True
z372,372,in_feedforward_loop,-0.07950686291749509,4.782092853035893e-07,0.07950686291749509,0.0,0.0,True
z374,374,in_feedforward_loop,-0.03098134928819321,0.05007878050043513,0.03098134928819321,0.04,0.06095238095238095,False
z375,375,in_feedforward_loop,-0.05710860755217839,0.00030187474831779,0.05710860755217839,0.0,0.0,True
z378,378,in_feedforward_loop,-0.029311690017267033,0.06378883341907624,0.029311690017267033,0.045,0.06746987951807229,False
z383,383,in_feedforward_loop,-0.02718695905608523,0.08557165958756013,0.02718695905608523,0.057,0.08290909090909092,False
z385,385,in_feedforward_loop,-0.06924634179605527,1.1683241156147296e-05,0.06924634179605527,0.0,0.0,True
z386,386,in_feedforward_loop,-0.036233151916063897,0.02192746765514631,0.036233151916063897,0.02,0.0328928046989721,True
z390,390,in_feedforward_loop,-0.0209106244574903,0.18608983331713233,0.0209106244574903,0.109,0.14869671132764922,False
z392,392,in_feedforward_loop,-0.014680347659184679,0.35329007196418233,0.014680347659184679,0.562,0.605813282001925,False
z393,393,in_feedforward_loop,-0.018511315314120196,0.24180273089256973,0.018511315314120196,0.263,0.32298245614035087,False
z395,395,in_feedforward_loop,-0.03791442386750184,0.016483450859672004,0.03791442386750184,0.014,0.023793626707132018,True
z397,397,in_feedforward_loop,-0.01704525662071821,0.2811328207596161,0.01704525662071821,0.381,0.44128231644260596,False
z398,398,in_feedforward_loop,-0.10276029186723694,7.300449727120186e-11,0.10276029186723694,0.0,0.0,True
z400,400,in_feedforward_loop,-0.015369338740500631,0.3311520871076783,0.015369338740500631,0.376,0.4363937823834197,False
z401,401,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.602,0.6433587786259541,False
z402,402,in_feedforward_loop,-0.0532404659186675,0.0007556210685661654,0.0532404659186675,0.0,0.0,True
z405,405,in_feedforward_loop,-0.05865705560402559,0.00020576250693163224,0.05865705560402559,0.0,0.0,True
z407,407,in_feedforward_loop,-0.05899132832862111,0.0001891944182142655,0.05899132832862111,0.0,0.0,True
z408,408,in_feedforward_loop,-0.047100846079241455,0.0028858571914763065,0.047100846079241455,0.002,0.004072727272727273,True
z409,409,in_feedforward_loop,-0.033995164108582464,0.03155581841808104,0.033995164108582464,0.029,0.04600566572237961,True
z412,412,in_feedforward_loop,-0.06895704708855717,1.2708793976427239e-05,0.06895704708855717,0.0,0.0,True
z413,413,in_feedforward_loop,-0.01213012859304458,0.44310224763605655,0.01213012859304458,0.502,0.5522986247544205,False
z418,418,in_feedforward_loop,-0.05992489145217084,0.00014931469468954666,0.05992489145217084,0.0,0.0,True
z419,419,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.363,0.4239416058394161,False
z420,420,in_feedforward_loop,-0.05690349725980504,0.000317378774147757,0.05690349725980504,0.0,0.0,True
z421,421,in_feedforward_loop,-0.06433244884207992,4.667373520028471e-05,0.06433244884207992,0.0,0.0,True
z422,422,in_feedforward_loop,-0.07634886377648198,1.3363240889443438e-06,0.07634886377648198,0.0,0.0,True
z423,423,in_feedforward_loop,-0.01415232116808023,0.37087452701555884,0.01415232116808023,0.154,0.20244131455399061,False
z425,425,in_feedforward_loop,-0.07829855085148071,7.118580042648743e-07,0.07829855085148071,0.0,0.0,True
z428,428,in_feedforward_loop,-0.03368051964798953,0.03316487518683178,0.03368051964798953,0.031,0.048901408450704224,True
z432,432,in_feedforward_loop,-0.014739645973738561,0.3513487593066644,0.014739645973738561,0.485,0.5383548067393459,False
z433,433,in_feedforward_loop,-0.07474885637918025,2.2157795982742493e-06,0.07474885637918025,0.0,0.0,True
z434,434,in_feedforward_loop,-0.02547821849842106,0.10714879495379909,0.02547821849842106,0.06,0.0865979381443299,False
z436,436,in_feedforward_loop,-0.01446554106382549,0.3603790469657728,0.01446554106382549,0.558,0.6020809248554914,False
z437,437,in_feedforward_loop,-0.05505366282241284,0.0004949900111316648,0.05505366282241284,0.001,0.0021538461538461538,True
z440,440,in_feedforward_loop,-0.059962632008419406,0.00014788221475545187,0.059962632008419406,0.0,0.0,True
z441,441,in_feedforward_loop,-0.008520492641860873,0.5900768806426484,0.008520492641860873,0.63,0.6662889518413598,False
z442,442,in_feedforward_loop,-0.03572335163277189,0.023861118667151456,0.03572335163277189,0.019,0.031294117647058826,True
z443,443,in_feedforward_loop,-0.014034350459444542,0.37487621023186335,0.014034350459444542,0.568,0.6111047070124879,False
z444,444,in_feedforward_loop,-0.08329094810375845,1.325364545432831e-07,0.08329094810375845,0.0,0.0,True
z445,445,in_feedforward_loop,-0.06093713808309449,0.00011507740707688618,0.06093713808309449,0.0,0.0,True
z447,447,in_feedforward_loop,-0.0865122749454166,4.2512628794910694e-08,0.0865122749454166,0.0,0.0,True
z449,449,in_feedforward_loop,-0.09863112440157393,4.0710925149940716e-10,0.09863112440157393,0.0,0.0,True
z452,452,in_feedforward_loop,-0.04633605094220577,0.003376470442147871,0.04633605094220577,0.003,0.005863874345549739,True
z454,454,in_feedforward_loop,-0.008520492641860875,0.5900768806426484,0.008520492641860875,0.82,0.8341507720254314,False
z457,457,in_feedforward_loop,-0.043154307226612676,0.00633849451936913,0.043154307226612676,0.004,0.0075803722504230115,True
z460,460,in_feedforward_loop,-0.06628463153782155,2.7225544029230178e-05,0.06628463153782155,0.0,0.0,True
z463,463,in_feedforward_loop,-0.051942420938337966,0.0010150604833911432,0.051942420938337966,0.001,0.0021538461538461538,True
z464,464,in_feedforward_loop,-0.057161887970607145,0.00029796496417184074,0.057161887970607145,0.0,0.0,True
z465,465,in_feedforward_loop,-0.10777631631343695,8.248903050192861e-12,0.10777631631343695,0.0,0.0,True
z466,466,in_feedforward_loop,-0.0717614776908156,5.545040952583652e-06,0.0717614776908156,0.0,0.0,True
z467,467,in_feedforward_loop,-0.06364973830228858,5.616019791717371e-05,0.06364973830228858,0.0,0.0,True
z468,468,in_feedforward_loop,-0.06016074589339557,0.00014057237516857887,0.06016074589339557,0.0,0.0,True
z469,469,in_feedforward_loop,-0.014751559573982278,0.3509595475635325,0.014751559573982278,0.491,0.5428627838104639,False
z473,473,in_feedforward_loop,-0.08338832096255853,1.2813580507246553e-07,0.08338832096255853,0.0,0.0,True
z474,474,in_feedforward_loop,-0.05447003874558513,0.0005679622625182735,0.05447003874558513,0.0,0.0,True
z476,476,in_feedforward_loop,-0.021905177908311375,0.16601018867591538,0.021905177908311375,0.135,0.1795724465558195,False
z477,477,in_feedforward_loop,-0.07139876519828908,6.1836045034136345e-06,0.07139876519828908,0.0,0.0,True
z478,478,in_feedforward_loop,-0.06831294393111778,1.5309230363628145e-05,0.06831294393111778,0.0,0.0,True
z481,481,in_feedforward_loop,-0.014688559632535857,0.35302082404794216,0.014688559632535857,0.457,0.51184,False
z482,482,in_feedforward_loop,-0.011977008630564934,0.44888036603819387,0.011977008630564934,0.782,0.8035229357798166,False
z484,484,in_feedforward_loop,-0.03057902144897697,0.05313343352570653,0.03057902144897697,0.038,0.058301369863013694,False
z487,487,in_feedforward_loop,-0.01467340953176225,0.3535176551254453,0.01467340953176225,0.551,0.5956756756756757,False
z492,492,in_feedforward_loop,-0.03149018255182638,0.04642754818409995,0.03149018255182638,0.05,0.07397622192866579,False
z495,495,in_feedforward_loop,-0.06276990570431798,7.109408068185353e-05,0.06276990570431798,0.0,0.0,True
z496,496,in_feedforward_loop,-0.07815279831724703,7.465613237217239e-07,0.07815279831724703,0.0,0.0,True
z498,498,in_feedforward_loop,-0.05135815221099517,0.0011568781942758576,0.05135815221099517,0.001,0.0021538461538461538,True
z500,500,in_feedforward_loop,-0.008520492641860871,0.5900768806426484,0.008520492641860871,0.633,0.6688301886792453,False
z501,501,in_feedforward_loop,-0.026027059527631402,0.09979256741965901,0.026027059527631402,0.136,0.18068801897983394,False
z502,502,in_feedforward_loop,-0.018463630363221073,0.24301776862026261,0.018463630363221073,0.19,0.2432,False
z504,504,in_feedforward_loop,-0.03459128844971179,0.028690290070196356,0.03459128844971179,0.032,0.05026647966339411,False
z507,507,in_feedforward_loop,-0.05929311073453826,0.00017532112553305767,0.05929311073453826,0.0,0.0,True
z508,508,in_feedforward_loop,-0.014633289606020622,0.35483547760451717,0.014633289606020622,0.421,0.4791869918699187,False
z509,509,in_feedforward_loop,-0.06227129394467356,8.1150604955139e-05,0.06227129394467356,0.0,0.0,True
z510,510,in_feedforward_loop,-0.029960837493243603,0.05812913230598843,0.029960837493243603,0.082,0.11566750629722922,False
z4,4,in_feedback_loop,-0.009129850594412951,0.5637678759161815,0.009129850594412951,0.604,0.6442666666666667,False
z5,5,in_feedback_loop,0.18627318409497534,1.4787364974838228e-32,0.18627318409497534,0.0,0.0,True
z7,7,in_feedback_loop,0.027389551783238836,0.08326450701522388,0.027389551783238836,0.167,0.21774155995343422,False
z9,9,in_feedback_loop,0.08139880796187152,2.535505204201641e-07,0.08139880796187152,0.0,0.0,True
z10,10,in_feedback_loop,0.018788791891175296,0.2348172567134093,0.018788791891175296,0.226,0.2821850613154961,False
z13,13,in_feedback_loop,0.17663243062133893,2.1553655948151472e-29,0.17663243062133893,0.0,0.0,True
z14,14,in_feedback_loop,0.14628106252584513,1.4204696239305084e-20,0.14628106252584513,0.0,0.0,True
z15,15,in_feedback_loop,0.20073589538158632,1.2282473754964662e-37,0.20073589538158632,0.0,0.0,True
z16,16,in_feedback_loop,0.0543882762847558,0.0005789504929504458,0.0543882762847558,0.002,0.004072727272727273,True
z17,17,in_feedback_loop,0.08995994014105443,1.2026761699123841e-08,0.08995994014105443,0.0,0.0,True
z18,18,in_feedback_loop,0.266337403702572,6.276669618817496e-66,0.266337403702572,0.0,0.0,True
z19,19,in_feedback_loop,0.16958244400793668,3.430965263138779e-27,0.16958244400793668,0.0,0.0,True
z20,20,in_feedback_loop,0.1754859538921677,4.988688181256734e-29,0.1754859538921677,0.0,0.0,True
z22,22,in_feedback_loop,-0.015715400186106253,0.3203787362285328,0.015715400186106253,0.553,0.597261330761813,False
z27,27,in_feedback_loop,0.11816640653106997,6.50741849194664e-14,0.11816640653106997,0.0,0.0,True
z29,29,in_feedback_loop,0.17549719085728582,4.947960178084737e-29,0.17549719085728582,0.0,0.0,True
z30,30,in_feedback_loop,-0.009129850594412953,0.5637678759161815,0.009129850594412953,0.493,0.544,False
z31,31,in_feedback_loop,0.1568549420514206,1.8815657864718664e-23,0.1568549420514206,0.0,0.0,True
z32,32,in_feedback_loop,0.038735880379237926,0.014284591682216057,0.038735880379237926,0.052,0.07633027522935779,False
z33,33,in_feedback_loop,-0.024106507394725477,0.12741521494442656,0.024106507394725477,0.199,0.2529852440408627,False
z36,36,in_feedback_loop,0.0774937663614383,9.248740710712113e-07,0.0774937663614383,0.0,0.0,True
z37,37,in_feedback_loop,-0.025288432000738967,0.10979022937957582,0.025288432000738967,0.096,0.13290482076637825,False
z41,41,in_feedback_loop,0.25308783816737374,1.686510051589494e-59,0.25308783816737374,0.0,0.0,True
z43,43,in_feedback_loop,0.04704995902384287,0.0029163613972366664,0.04704995902384287,0.003,0.005863874345549739,True
z44,44,in_feedback_loop,0.0538958995345944,0.0006494164786891963,0.0538958995345944,0.002,0.004072727272727273,True
z47,47,in_feedback_loop,0.20456495842727174,4.744195216140071e-39,0.20456495842727174,0.0,0.0,True
z48,48,in_feedback_loop,0.03905575039908413,0.013500998642216796,0.03905575039908413,0.013,0.02219512195121951,True
z49,49,in_feedback_loop,-0.011680547848563495,0.4601881843205897,0.011680547848563495,0.773,0.7957352941176471,False
z51,51,in_feedback_loop,0.14790465366300756,5.2955328450500625e-21,0.14790465366300756,0.0,0.0,True
z53,53,in_feedback_loop,-0.0009323729722399404,0.9529919115633622,0.0009323729722399404,0.962,0.9689208633093525,False
z54,54,in_feedback_loop,0.03873439012333445,0.014288334343420576,0.03873439012333445,0.05,0.07397622192866579,False
z56,56,in_feedback_loop,0.20423145364168332,6.315151982799769e-39,0.20423145364168332,0.0,0.0,True
z58,58,in_feedback_loop,0.2139259522317323,1.2593493309133596e-42,0.2139259522317323,0.0,0.0,True
z60,60,in_feedback_loop,0.21481174804647063,5.659617095425807e-43,0.21481174804647063,0.0,0.0,True
z65,65,in_feedback_loop,0.24838498916563748,2.6293734601000814e-57,0.24838498916563748,0.0,0.0,True
z66,66,in_feedback_loop,0.1962715305229946,5.020707918051363e-36,0.1962715305229946,0.0,0.0,True
z67,67,in_feedback_loop,0.228876731675798,1.0643232514505942e-48,0.228876731675798,0.0,0.0,True
z70,70,in_feedback_loop,0.15788516882816067,9.617895916361063e-24,0.15788516882816067,0.0,0.0,True
z71,71,in_feedback_loop,0.18969845800514612,1.0071886211433962e-33,0.18969845800514612,0.0,0.0,True
z75,75,in_feedback_loop,0.1986438485690608,7.067546503269831e-37,0.1986438485690608,0.0,0.0,True
z76,76,in_feedback_loop,0.15417710792006745,1.0540284279719668e-22,0.15417710792006745,0.0,0.0,True
z77,77,in_feedback_loop,0.22241894329754813,5.073161584110617e-46,0.22241894329754813,0.0,0.0,True
z81,81,in_feedback_loop,0.19470639170010207,1.805349792195528e-35,0.19470639170010207,0.0,0.0,True
z82,82,in_feedback_loop,-0.01498910155955021,0.3432562474465916,0.01498910155955021,0.58,0.6228187919463086,False
z85,85,in_feedback_loop,0.05941467130676347,0.0001700078130845971,0.05941467130676347,0.0,0.0,True
z86,86,in_feedback_loop,0.21015811706549525,3.63328348618175e-41,0.21015811706549525,0.0,0.0,True
z88,88,in_feedback_loop,0.07505783657855764,2.0112052491470053e-06,0.07505783657855764,0.0,0.0,True
z90,90,in_feedback_loop,0.044274733539020825,0.00509953501877876,0.044274733539020825,0.003,0.005863874345549739,True
z91,91,in_feedback_loop,0.29077507606573577,8.785219909658133e-79,0.29077507606573577,0.0,0.0,True
z93,93,in_feedback_loop,-0.01979117304340574,0.21077580195855342,0.01979117304340574,0.305,0.36613076098606645,False
z95,95,in_feedback_loop,0.16382379224630317,1.8393013567165705e-25,0.16382379224630317,0.0,0.0,True
z99,99,in_feedback_loop,-0.016083780981054716,0.30916509762351,0.016083780981054716,0.297,0.3592224622030238,False
z100,100,in_feedback_loop,0.07352906305287536,3.2361130042050586e-06,0.07352906305287536,0.0,0.0,True
z101,101,in_feedback_loop,0.2655017428840253,1.637890910138632e-65,0.2655017428840253,0.0,0.0,True
z105,105,in_feedback_loop,0.0771909594569668,1.0199348892133864e-06,0.0771909594569668,0.0,0.0,True
z108,108,in_feedback_loop,0.08732388160844523,3.171596052176025e-08,0.08732388160844523,0.0,0.0,True
z109,109,in_feedback_loop,0.2216832809446812,1.0116910330895577e-45,0.2216832809446812,0.0,0.0,True
z110,110,in_feedback_loop,0.1939697495681363,3.2847966454819334e-35,0.1939697495681363,0.0,0.0,True
z111,111,in_feedback_loop,0.12742563711196359,5.986989631521452e-16,0.12742563711196359,0.0,0.0,True
z112,112,in_feedback_loop,0.2261310658648626,1.4998679038751984e-47,0.2261310658648626,0.0,0.0,True
z113,113,in_feedback_loop,0.21504000641603005,4.6028241831186294e-43,0.21504000641603005,0.0,0.0,True
z115,115,in_feedback_loop,0.20638268375784186,9.891793005622468e-40,0.20638268375784186,0.0,0.0,True
z116,116,in_feedback_loop,0.13423069973460966,1.5221854896822943e-17,0.13423069973460966,0.0,0.0,True
z118,118,in_feedback_loop,-0.011555676594290935,0.4649983827343565,0.011555676594290935,0.761,0.7869990766389658,False
z120,120,in_feedback_loop,-0.02575779005787092,0.10334970015111516,0.02575779005787092,0.16,0.20959064327485383,False
z123,123,in_feedback_loop,0.1276420380744439,5.342948281127393e-16,0.1276420380744439,0.0,0.0,True
z128,128,in_feedback_loop,0.06856604035530867,1.4232062125398283e-05,0.06856604035530867,0.0,0.0,True
z129,129,in_feedback_loop,0.19595018318635365,6.535306178565376e-36,0.19595018318635365,0.0,0.0,True
z130,130,in_feedback_loop,0.06913188790496816,1.2079167459005586e-05,0.06913188790496816,0.001,0.0021538461538461538,True
z132,132,in_feedback_loop,0.2000025393492729,2.273340730402926e-37,0.2000025393492729,0.0,0.0,True
